,tweet_id,text,label
3651,1255951369380532224,ICYMI: Encouraging preliminary results of an #NIH #clinicaltrial of hospitalized patients with advanced #COVID19 and lung involvement found those who received the antiviral #remdesivir recovered faster than similar patients who received placebo. ,misinformation
1117,1397229993168621568,How long will Covid-19 vaccine protection last? ,misinformation
5307,1146789158377025536,Kerala : Forest Department terms Sabarimala chants as ‘Noise Pollution’: The Kerala Forest Department in its ecotourism development report to the Centre has termed Sabarimala pilgrim chants as ‘noise pollution’ and listed out the environmental ‘hazards’… ,misinformation
6432,1324131225322270720,A data input error that briefly showed an unusually large uptick in votes for Joe Biden in Michigan prompted suspicions online and an unfounded claim of voter fraud. Turned out to be a typo by a county official that was quickly corrected. ,misinformation
10802,1295019754671861760,Fact Check: This is not an RSS man held for waving Pakistani flag in burqa  ,misinformation
11420,1182954559762784256,"Union Minister Jitendra Singh, ANI and PTI claimed that 14-year-old Ayanna Kohli wrote a book on Article 370. But the book does not talk about Article 370. It's a work of fiction based on her father's narration of his life in the army. | @Pooja_Chaudhuri   ",misinformation
5836,1231239757029498880,"The #GeologicalSurveyofIndia on Saturday said there has been no discovery of gold deposits estimated to be around 3,000 tonnes in Sonbhadra district of Uttar Pradesh, as claimed by a district mining official.  ",misinformation
7355,1203805013455167488,"Trump tells us not to believe the video that must of us watched. Yesterday, the W.H. was saying Trump was mocked by ""jealous"" world leaders. LOL! Trump Claims That It Was the MEDIA that Mocked Him at NATO, Not the World Leaders ",misinformation
5201,1310720673791311872,BREAKING: Anti-Trump Postal Workers In GOP Neighborhoods Get Exposed For Throwing Mail-In Ballots In The Garbage.... ,misinformation
510,1300946213605437440,"SHOCK REPORT: This Week CDC Quietly Updated COVID-19 Numbers - Only 9,210 Americans Died From COVID-19 Alone - Rest Had Different Other Serious Illnesses ",misinformation
5675,1273869382322700288,The potential for a border war that has been simmering at the Line of Actual Control (LAC) between India and China could reach a boiling point as hostilities increased on Monday night. ,misinformation
13888,1418473457214320640,"As deadly flooding wreaked havoc in #Germany and other parts of western Europe, an image circulated on social media purporting to show a submerged car with a sticker insulting climate activist #GretaThunberg. The image has been manipulated. #FakeNews  ",misinformation
864,1227247644608782336,Coronavirus cure: 'Substantial benefits' recorded after breakthrough drug used in China ,misinformation
15220,1354270408208392192,A cropped clip of Delhi's #RepublicDay2021 tableau showing a replica of the #RedFort along with the sound of the Azaan - an Islamic call to prayer is being shared with the communal spin that the union territory highlighted only one religion. #FakeNews  ,misinformation
6127,1174548929326866432,President Donald Trump used Twitter to share an edited video made by a conservative comedian that falsely accused Democratic Rep. Ilhan Omar of dancing and partying last week on the 18th anniversary of the 9/11 terrorist attacks. ,misinformation
2074,1237428857986318336,"LATEST — Coronavirus death toll outside China passes 1,000 as Italy records 168 new deaths, highest rise in single day ",misinformation
5078,1146461475445387264,False claim: Muslim woman masquerades as Hindu at protest over mob lynching | @thoughtbuoy   ,misinformation
5123,1212840964596912128,Aerial footage shows wildfires raging in the Australian state of Victoria – video ,misinformation
5647,1293669682445266944,"This is What Kamala Harris Thinks of Young Voters: 18-24 Year Olds Are ""Really Stupid""  ",misinformation
6574,1295685854367817728,"Beto O’Rourke Suggests Trump Is More Racist than Slave-Owner Presidents   Beto (Loser at running for President) played that worn out, overused RACIST CARD  Yet, DEMOCRATS DID: Segregation  Jim Crow laws KKK Against ‘64 Civil Rights   #Trump2020Landslide   ",misinformation
5556,1419534645016727552,Congratulations to Priya Malik for winning the Gold Medal in the women's 73 kg weight category of World Cadet Wrestling 2021 and making the country proud of her feat!  #WestBengalPolice #WBP #WestBengalPoliceDepartment #WBPD #WrestleBudapest #WomensCadetWrestling #TeamIndia ,misinformation
792,1386455953948692480,"""Please reverse your decision to mandate experimental COVID-19 vaccines before more students are harmed and make the vaccines rightfully optional. Both unvaccinated and vaccinated students should be permitted on campus.""  ",misinformation
14146,1293521191941136384,A video of New Zealand Prime Minister Jacinda Ardern's visit to a Hindu temple ahead of national elections is viral with the false claim that she visited the temple after declaring the country COVID free. #AltNewsFactCheck | @ArchitMeta   ,misinformation
14111,979471771761029120,"Trump's complaints about Amazon and the postal service have an interesting historical precedent, writes @alanasemuels ",misinformation
6259,1218752407817072640,"Joe Biden ""inaccurately claimed the Sanders campaign 'doctored' a video of his remarks about Social Security.""  Joe Biden has a 40-year history of trying to cut Social Security.  #BidenSocialSecurityCuts ",misinformation
10813,1294939693797105664,The claim that the US Army band played Indian National Anthem as part of India's 74th Independence Day celebrations is misleading. #AFWAFactCheck #FactCheck  ,misinformation
14850,1268298079666671616,"Cool paper: when people wear face masks, others keep a larger physical distance.   ",misinformation
14709,831653779388895232,"Trump says autism is on the rise, but experts who study autism disagree ",misinformation
271,1367156890036273152,"This is a great deep-dive into the COVID-19/autoimmunity connection in USA today. Thanks for featuring our work in this terrific article, @LizSzabo! ",misinformation
4734,1334420832223965184,A photo of thousands of farmers gathered for the 2018 protest in Maharashtra has been falsely shared as the ongoing farmers' protest. #AltNewsFactCheck | @HereisKinjal   ,misinformation
2048,1237664620753625088,"From city-wide quarantines to infections aboard cruise ships to the cancellation of major international events, the global public health emergency caused by the coronavirus has been unfolding rapidly and dramatically.   Here's how the outbreak has evolved. ",misinformation
9387,1275105013967118336,"Viral photo of Indira Gandhi addressing Army jawans is from Leh, not Galwan Valley  The Print's Bismee Taskin @MainaBismee reports in #Hoaxposed, in collaboration with @SMHoaxSlayer.   ",misinformation
6138,1179864635324981248,.                  PERIOD!  Trump says Moscow Mitch called Ukraine transcript 'the most innocent phone call' ever. Mitch? ,misinformation
6153,983827903413616640,"When asked about the idea that only the highest-ranking DOJ official (who hasn’t recused himself from the Russia investigation) has that power, Sanders said only, “We’ve been advised that the president certainly has the power to make that decision.” ",misinformation
7704,1299065152688578560,An “Un-mask our kids” flyer circulating on Facebook and Instagram makes a series of false and misleading claims about the risks children face from Covid-19 and wearing face masks ,misinformation
11987,1348751823977508864,"Some psychopathic MAGA cultist carved “TRUMP” into a MANATEE. If they’d do this to one of the gentlest creatures on earth, how do you think they value humans?  As a kid, I used to go manatee watching Blue Spring. It was so therapeutic.  This is monstrous.  ",misinformation
14185,1314600136446799872,"Pakistan: Muhammad Azmat with a group of armed men try to rape a Hindu girl in Sindh, brutally kill father for attempting to stop them @OpIndia_com @INSIGHTUK2 @Mandy_Sanghera1 @UNHumanRights @wesstreeting ",misinformation
12982,1143203015563862016,"Muslim man ‘killed by mob who tied him to tree, beat him and forced him to recite Hindu chants’ in India   ",misinformation
13125,1296907983025307648,Rush Limbaugh: Biden’s ‘Flawless’ DNC Speech ‘Had to Be Taped’ ,misinformation
4883,1355742736436105216,Delhi policemen were caught on camera breaking CCTV cameras during Delhi riots last year. A video of this has been falsely shared as farmers' protest. #AltNewsFactCheck | @stoic_annu   ,misinformation
5622,1182776291025674240,Typhoon Hagibis takes aim at Japan. ,misinformation
5304,1146456063543250944,Holy chants by Sabarimala devotees have been termed as 'noise pollution' by forest department  ,misinformation
14955,1335720400832131072,INDIAN EMBASSY UK  TAKES DOWN FLAG  UK Holds One of the Largest Protest Outside India for #Farmer #8_दिसंबर_भारत_बन्द #TakeBackFarmLaws #isupportfarmers #farmersprotest #farmersbill2020 #Tractor2Twitter #delhichalo #modiagainstfarmers #standwithfarmerschallange ,misinformation
4872,1354102743875547136,"Multiple social media posts claiming protesting farmers removed the Indian tricolour at the Red Fort and replaced it with a flag of Khalistan, are false. #BOOMFactCheck #FakeNews #FarmersProtests #Khalistan  ",misinformation
6374,1288930875456008192,"Businessman and former presidential candidate Herman Cain died following a battle with coronavirus, according to a statement released on his website.  Cain had been hospitalized with COVID-19 since July 1. He was 74. ",misinformation
12480,1073130556190310400,Another mischief by the IT cell &amp; Co. Onlyfake Unlimited.  ,misinformation
5879,1215026124058775552,"A vast network of missile warning systems allowed troops to take cover before missiles struck their targets. But as the technology of America’s adversaries continues to improve, experts wonder if the country’s first line of defense will be able to keep up. ",misinformation
13676,1259620223386337280,"""If Africans are really concerned about being guinea pigs, they should be just as concerned about both Western and African science. [You can't] demand stringent accountability for one type of science, then bend the rules for another,” says @CKyobutungi. ",misinformation
3216,1250208400866193408,"The truth is that we did not have proper testing available in March despite Trump repeatedly claiming that we did; and even now, we do not have adequate tests, masks, PPE, and necessary equipment, which creates unnecessary death and suffering.  ",misinformation
13489,996493326026199040,President @realdonaldtrump exaggerated on the number of MS-13 gang members deported ,misinformation
6080,1389837171255914496,Malian woman gives birth to nine babies – two more than ultrasound revealed  'The newborns (five girls and four boys) and the mother are all doing well' ,misinformation
7576,1214987855090479104,"Does ‘Chhapaak’ portray acid attack convict as a Hindu named 'Rajesh'? No, false claim ",misinformation
6273,939277434674995200,"#News via #NYTimes ""Moore Accuser Says She Wrote Part of Yearbook Inscription"" by JESS BIDGOOD ",misinformation
13087,1206926742574768128,Old image from Egypt shared as male protester of Jamia Milia detained in a burqa ,misinformation
13118,1346964785330470912,Pro-Trump rioters also stormed legislative buildings in Kansas and Minnesota as a mob in D.C. breached the Capitol ,misinformation
6738,1318931050081390592,#WebQoof | A viral image from a protest rally in Pakistan’s Karachi is doing the rounds on social media with a false claim that it shows protesters in the crowd waving the Indian tricolour. Read our fact-check here.  ,misinformation
8594,677908927619710976,JUST IN: Documents show Sanders staffers accessing Clinton voter data ,misinformation
13671,1233336223437115392,A photograph of a policeman in Uttar Pradesh throwing stones during anti-CAA protests in December 2019 has been shared as Delhi. #AltNewsFactCheck | @thisisjignesh   ,misinformation
7938,919986550103998464,Trump just repeated the canard that US is highest taxed country in world. It's not: ,misinformation
60,1293259387499208704,"Russian President Vladimir Putin claims his country has registered the world's first Covid vaccine, even though the drug has yet to enter phase 3 trials. ",misinformation
7029,1352381944131186688,Kamala Harris fury demands staff stand up when she walks into room ,misinformation
8049,1304315404303597568,MAJOR: WHO Admits Gates-Backed Vaccine Caused Recent Polio Outbreak in Africa:  @FortRussNews ,misinformation
4365,1241254463341559808,Please RT. This Chinese Guide to treatment of Covid-19 is outstanding. Just out from the doctors who learnt by bitter experience. Free ,misinformation
5054,1146413053216468992,"""My Speech Came From Heart"": Mahua Moitra On Plagiarism Allegations ",misinformation
14590,1253052488690917376,COVID-19: How New Immigration Rules Will Likely Hurt Migrant Workers and Job Seekers ,misinformation
12799,1387658040380432384,"A video is viral claiming Hospital ward boys are killing patients to show surge in Corona deaths. This video was viral last year too. This is from Bangladesh, the reason is not clear as it was reported differently by Bangladeshi media  #Bangaldesh #COVID  ",misinformation
3232,1229050421228048384,Novelist Dean Koontz Predicted Coronavirus Outbreak In A Book He Wrote In 1981 - ,misinformation
11616,1115742433709645824,"President Trump repeated a false claim to reporters, saying ""President Obama had child separation,"" and he is ""the one that stopped it."" ",misinformation
13093,1154096972829253632,"Old photos, false claim: Weapons recovered from a mosque in Gujarat ",misinformation
15682,1326461606172221440,"A video from 2018 has been shared with the false claim that it shows a funeral service conducted for Samuel Paty's killer in Chechnya, Russia. #AltNewsFactCheck | @aqib_starlin   ",misinformation
1918,1224686901065584640,"A video of an exotic meat market in Indonesia is viral as a 'dirty' market in Wuhan, China, the epicentre of coronavirus outbreak. #AltNewsFactCheck | @ArchitMeta   ",misinformation
6802,1301930553713647616,"Slamming reports, the Ministry of National Defense of Taiwan said that claims that a Chinese fighter plane was shot down by Taiwan were false. ",misinformation
13383,765289231824617472,Trump again falsely claims he opposed the Iraq War before the invasion ,misinformation
14336,1237561703006527488,"So far, B.C. has the most COVID-19 cases of any province. Here's a closer look at where those cases came from. ",misinformation
5089,1125989525124042752,"#FactChecker | A purported newspaper clipping blaming #NarendraModi for his father's death that has resurfaced on social media amid #LokSabhaElections2019 . However, it is completely false and fabricated. #FakeNews ",misinformation
15373,1314615976156114944,"Leonard Schleifer is CEO of Regeneron, which makes antibody cocktail Trump took. Guy belongs to Trump golf club. Trump calls him ""Lenny."" But Schleifer &amp; Regeneron are huge Democrat supporters.  ",misinformation
8428,1378123497176764416,What a virtue signaling eco-fraud Pete Buttigieg is! ,misinformation
14571,1334225221704949760,Yesterday I had the opportunity to talk with two Mikes!  You can watch here. ,misinformation
12081,1391908209040965632,“The newly-discovered Chinese military paper is titled ‘The Unnatural Origin of SARS and New Species of Man-Made Viruses as Genetic Bioweapons’.”  The world deserves information if there is a link between the Wuhan-virus and the Wuhan-Institute of Virology ,misinformation
14220,1356318733099294720,'Vaccine credentials will empower individuals with digital access to their vaccination records based on interoperable standards for distributed digital identity.  This forms a component of the future digital identity wallet.'   ,misinformation
14558,1242445003663773696,A very good piece on putting Covid-19 mortality in context. ,misinformation
6371,1288968668647428096,"Herman Cain, the one-time presidential hopeful and former pizza company CEO, died Thurs. after battling COVID-19.   Cain, an avid Trump supporter, attended the president’s rally last month in Tulsa without wearing a mask. It’s unclear if he was infected there Here’s @nancycordes ",misinformation
14959,1333552870185082880,"""Full and unconditional"": DOJ Files Trump's Pardon of Michael Flynn in Judge Sullivan's Court — Here's What It Says ",misinformation
13186,1234210402772430848,"Coronavirus vaccine could be free, thanks to Obamacare - Business Insider ",misinformation
5863,1342526785871896576,Dr. Meryl Nass: Bell's Palsy Occurred in 7 Cases with Subjects who Received a COVID mRNA vaccine – Yes it is a Vaccine Reaction ,misinformation
14478,1312186004120371200,"Joe Biden announced that he and his wife, Dr. Jill Biden, had tested negative for coronavirus. ",misinformation
6319,767785592876888064,"""CLINTON REFUGEE PLAN COULD BRING IN 620,000 REFUGEES IN FIRST TERM AT LIFETIME COST OF OVER... ",misinformation
10998,1257135860522221568,"Good morning, India. While you were sleeping, this was our most-read story: A viral message states that China is set to abandon its currency peg with the USD in stock exchange transactions. #BOOMFactCheck #FakeNews  ",misinformation
12378,1254568702005186560,"No, drinking or gargling with lemon juice or lemon water will not kill coronavirus: ",misinformation
5747,1294926159914979328,A video from the International Security Exhibition held in the UAE last year is circulating on social media as 'the King of Bahrain arrives in Dubai with his robot bodyguard'. #AltNewsFactCheck | @Priyankajha0   ,misinformation
12814,1333223227020222464,"Ex CIA Africa Division chief, Darrell Blocker, is set to be Biden's nominee as CIA Director (according to the NY Times)  Something tells me both Bernie Sanders fans AND the far-Right will be unhappy about this one😉  ",misinformation
14132,915720906437251072,"Jesus. If this doesn't convince you America has a gun problem, nothing will. ",misinformation
7465,1263042259802439680,#WebQoof | This video is old and from an unrelated incident that happened not in West Bengal but in Bangladesh.  ,misinformation
2000,1315793751567200256,More mask wearers dying of Covid than non mask wearers. What will the UK government and SAGE do with this information ?   ,misinformation
6393,1324116519341621248,"Voter Fraud in Michigan – Massive Dump of Over 200,000 Ballots for Biden All the Sudden Appear Overnight ...Update: Officials Call It a ""Typo"" ",misinformation
2934,1246927114357682176,Top British officials no longer discount possibility that #WuhanVirus leaked from a Chinese government lab. #ChinaLiedPeopleDied #Reparations  ,misinformation
6709,1289603547382784000,"An image of an aircraft's interior is being shared with the false claim that it shows the interior of Prime Minister @narendramodi's new official aircraft, the Boeing 777-300ER. #BOOMFactCheck #FakeNews #NarendraModi #Boeing777   ",misinformation
13347,1266505621358161920,"Derek Chauvin, the former Minneapolis police officer who knelt on the neck of George Floyd, charged with third degree murder, manslaughter ",misinformation
4316,1275518099220021248,"The more people wear masks, the more protected we all are from #COVID19.   Sneezing, talking and coughing all spread germs through the air. Masks act like a barrier to help stop your germs from spreading. ",misinformation
12908,1178685778043359232,"A two-month-old video of a crocodile rescued in Vadodara, Gujarat was shared with the false claim that the reptile was spotted in a locality in Patna, Bihar in the ongoing downpour. ",misinformation
12306,1159073253375270912,"Thousands of Kashmiri Stage anti #India Protest in #Bhimber #Pakistan administered Azad #Jammu #Kashmir, ",misinformation
6742,1318908313594101760,#FactCheck: Were Indian flags waved at a political rally in Pakistan?  #AFWAFactCheck l @IndiaToday   ,misinformation
13678,1317545940589346816,Water cannons 'filled with irritant chemicals' are used to blast anti-royal protesters in Thailand ,misinformation
3748,1395982759118606336,"On May 23, 1951, the Central People's Government and the local government of #Tibet signed an agreement on the measures for the peaceful liberation of Tibet. 70 years of achievements since peaceful liberation of Tibet: ",misinformation
9258,1170737167628288000,"Lander Vikram located on moon's surface, thermal image sent by Orbiter: ISRO ",misinformation
14163,1310593985094643712,Mexican farmers in the drought-stricken state of Chihuahua are pitted against riot squads from the national guard in an increasingly violent standoff over their government’s decision to ship scarce water supplies to the United States: ,misinformation
7159,1214253007421857792,183 arsonists arrested: Are climate change alarmists to blame for Australia’s massive fires? - ,misinformation
3144,1292250268764114944,Hydroxychloroquine Back In The News | Physician Outlook ,misinformation
14952,1323515264646995968,“These polls are predominantly missing the hidden Trump vote — what is referred to as the shy Trump voters.” ,misinformation
9015,1333055616177213440,"“If we protest our livelihood is on the line, if we don’t protest our livelihood is still in danger. Modi has simply humiliated us way too much this time for us to sit back and wait for things to change,"" says Jainair Singh.  @NidhiSuresh_ reports.  ",misinformation
13145,1262858109623709696,"Scenes from inside an Italian hospital show the wrenching battle against COVID-19 up close in this first look at FRONTLINE's new documentary ""Inside Italy's COVID War."" ",misinformation
5780,1348252895867760640,"Indonesian authorities say human body parts and suspected pieces of the crashed Sriwijaya Air jet are being retrieved, after finding the plane’s black box.  ",misinformation
2788,1341131214581714944,U.S. coronavirus vaccination drive heads to nursing homes ,misinformation
8110,783743572428394496,"Last night, Pence said, ""10 cents on the dollar from the Clinton Foundation goes to charitable causes."" False. ",misinformation
12020,758780569652264960,Giuliani: Uniformed Police Officers Not Allowed on Democratic Convention Floor - Breitbart ,misinformation
5385,1320651403891757056,Reports claim Paul Pogba will QUIT French national team after comments from president Macron ,misinformation
8757,1313101292881936384,"No, Priyanka Gandhi is not wearing a cross; 2017 rally picture morphed ",misinformation
8603,786040611463921664,WikiLeaks caught by Newsweek.  WikiLeaks caught with FALSE Clinton emails! ,misinformation
8991,1335184645936324608,A photo from August 2019 showing a group of Sikhs holding a banner calling for the restoration of #Article370 and #Article35A is being shared by several right wing netizens falsely linking it to the ongoing #FarmersProtest in Delhi and Haryana. #FakeNews  ,misinformation
15156,1281507150406144000,Idol desecrated in a temple by UP youth shared with false Muslim angle.  ,misinformation
12501,1144273004039307264,False claim: Rain cloud generating machine developed by NASA  ,misinformation
1112,1416170781684404224,"The spike of Covid-19 cases and the concerning Delta Variant will bring down our healthcare system if we don't move fast. 😰  Data proves that vaccines can help in curbing the pandemic. Stop hesitating, and get yourself vaccinated!  #StaySaferWithSelangkah #SelVAX ",misinformation
6673,1277993642997829632,"A video of Apache helicopters flying over Lake Havasu in Arizona, US is falsely viral as Apache choppers of the Indian Air Force patrolling Pangong Lake, Ladakh. #AltNewsFactCheck | @ArchitMeta @free_thinker   ",misinformation
7934,920320288562319360,"I asked POTUS today why he keeps saying ""We're the highest taxed nation in the world"" when it's objectively false. Here's how he answered: ",misinformation
7768,1238797164559642624,"Take simple steps to protect yourself and others from catching coronavirus: catch coughs/sneezes in disposable tissues, bin tissue, wash hands for 20 secs with soap &amp; water. ",misinformation
8222,1235943323422113792,"""You never let a serious crisis go to waste."" - Rahm Emanuel Pelosi Actually Slowed Coronavirus Funding so Dems Could Campaign On It on Super Tuesday  ",misinformation
11594,1295333673752055808,"Congress leaders Abhishek Dutt, Alka Lamba and Adarsh Shastri tweeted a video of a man teaching his wife to swim in their flooded house. While they targeted Delhi CM Arvind Kejriwal, the video was taken in UP's Prayagraj last year. #AltNewsFactCheck  ",misinformation
11487,1370412972867252224,"#Eritrea: Announcement from the Ministry of Health  *29 patients diagnosed positive for COVID-19 at Q/Centers in Central, N/R/Sea, &amp; Gash Barka Regions; *39 patients Fully Recovered; Total = 2631; *No. of Deaths = 7; *Total No. of Confirmed Cases = 3038  ",misinformation
12068,1253000895991877632,"A further 49 patients have died from coronavirus in the Republic of Ireland.    May they rest in peace. Condolences to all the families.  Another 631 people have tested positive for Covid-19, it has been confirmed.  #coronsvirus  ",misinformation
11234,1375956072444403712,Rapper Lil Nas X Announces the Release of ‘Satan Shoes’ Made with Real Human Blood ,misinformation
9227,1205151121758720000,A video from 2015 has been shared as illegal Bangladeshis crossing over to the Indian side of the border after the passing of the Citizenship Amendment Bill (CAB). #AltNewsFactCheck | @Priyankajha0   ,misinformation
6699,1230435156860788736,Congress office-bearers shared a morphed image of a wall painted ahead of US President Donald Trump's Ahmedabad visit. The words 'urination is prohibited here' were added to the photograph. #AltNewsFactCheck | @thisisjignesh   ,misinformation
5642,1325272193136160768,Report: Wisconsin Election Clerks May Have Illegally Altered Thousands of Ballots ,misinformation
9512,1155807594843234304,Crocodile found in Dadar gutter  #Mumbairain  🙆 really !!! ,misinformation
12295,1390261678512685056,"BJP West Bengal used India Today journalist Abhro Banerjee’s picture claiming he is Manik Moitra, a BJP supporter, who was allegedly killed in the post-poll political violence in Sitalkuchi. #AltNewsFactCheck | @thisisjignesh @Priyankajha0   ",misinformation
5512,1417349549203460096,These cardboard beds at the #TokyoOlympics’ athletes village have sparked speculations they were designed to be ‘anti-sex’ ,misinformation
2451,1246633805726617600,"“One huge challenge mask wearing only really pays off when most do it. FDA analysis of flu estimates that if 50% of the population uses a mask, virus transmission reduced by half. If 80% of the population uses a mask, the virus is essentially eliminated”. ",misinformation
15183,1270279838889201664,"“The widespread use of such cruel methods in Himachal is unfortunate... These devices are not just used for protecting the fields – they are used in poaching as well."" ",misinformation
8526,1324097842202497024,"With 70.8 million votes as of Wednesday afternoon, Joe Biden broke the record for the most votes won by any presidential candidate in U.S. history.  Former President Barack Obama held the previous record, with 69,456,897 votes in 2008. @highbrow_nobrow  ",misinformation
4640,1240596291970883584,Video shows Italian army trucks transporting coffins from its worst-hit town to remote cremation sites because morgues can't cope with more coronavirus deaths ,misinformation
15133,1396801002058264576,"Antivaxxers claim #CovidVaccine is dangerous because of the #spikeprotein it induces cells in recipients to make. Currently, they're citing three papers to support this misinformation. As usual, they’re misinterpreting and/or misrepresenting the studies. ",misinformation
6811,1301836812713889792,Taiwan denies shooting down a Chinese Su-35 fighter jet ,misinformation
9522,1373234300594888704,A false claim that The Wire lost the defamation case filed by Amit Shah's son Jay Shah and apologised to him in Supreme Court is widespread. The Wire has dismissed the claim stating that the trial has not even begun. #AltNewsFactCheck | @Pooja_Chaudhuri ,misinformation
9653,1141813923248820224,"“Where’s the firm evidence that it was rebels ? We cannot accept such an investigation”  President Putin answers a question from @BBCSteveR, after charges were brought against 4 men, following the downing of #MH17 in 2014, which killed 298 people  ",misinformation
13259,1134771080055287808,"""During the Melbourne rally, protesters not only chanted Israel’s destruction, but some openly voiced their support for the terrorist organisation Hamas.""  WATCH: Avi Yemini @OzraeliAvi confronts anti-Israel protesters chanting: ""Down, down, Israel"" ",misinformation
1675,1260991645190930432,Antibody testing progressing in Norway. Pointing to mortality rate of 0.2%.  Average age of the dead is same as average life expectancy in the country.  ,misinformation
6346,839912931282173952,Maxine Waters Says 'Sex Actions' Detailed in Trump/Russia Dossier Are 'Supposed to be True' ,misinformation
13635,1306503885964677120,A video of Congress and Youth Congress workers caught thrashing IDBI branch manager on camera was shared claiming they are members of Shiv Sena. The incident dates back to August 24. #AltNewsFactCheck | @ArchitMeta   ,misinformation
6276,939265340348993536,"Signature in high school yearbook belongs to Roy Moore, says handwriting expert ",misinformation
4805,1296021125579722752,Tharki’s Sadak 2 video becomes the 2nd most disliked video on YouTube.  #Bollywood KMKB   This is the power of the Common Indian.  #Sadak2dislike   @KanganaTeam @koenamitra @republic   ,misinformation
12892,1296699949200093184,A man milking a buffalo and subsequently adding dirty water to the milk is doing the rounds on social media with false claims suggesting he hails from the Muslim community. Hyderabad police has refuted the claim. #AltNewsFactCheck | @ArchitMeta   ,misinformation
5221,1346563376042942464,"“The Vice President has the power to reject fraudulently chosen electors,” @realDonaldTrump wrote on #Tuesday.  “I promise you, come this Wednesday, we will have our day in Congress,” @Mike_Pence told a crowd of supporters in #Georgia on Monday.   ",misinformation
3514,1351904588576813056,"NEW: As he departed the White House on Wednesday for the final time, President Trump left President-elect Biden a note, a White House official confirmed. ",misinformation
13325,1195079069987168256,"Anti-China student groups in Hong Kong convert universities into fortified weapons factories for attacking police. If China was sooo authoritarian (like the US), they'd raid, kill – whatever's necessary to reestablish control, but they don't🤔",misinformation
12386,1232092207252955136,"Although the #WHO has advised not to use vitamin C to fight the #coronavirus, the Deputy Minister of Health, Iraj Harirchi, claimed that 80 percent of corona patients have been cured by staying home, drinking liquids, and consuming vitamin C. ",misinformation
8464,1322928797767794688,"Biden is ahead in the Northern battlegrounds of Wisconsin and Pennsylvania, as well as in the Sun Belt states of Florida and Arizona  This is huge, but go out &amp; vote, or mail in your ballot no matter how good the polls look. #ONEV1  ",misinformation
11432,1183209809606103040,Media claims 'Pakistani conspiracy' behind trending #GoBackModi. What's the truth? ,misinformation
1601,1228305793751175168,"With nine confirmed cases of #CoronaVirus in the UK, here's everything you need to know to help prevent the spread of the virus. ",misinformation
13229,1346920740789096448,"Rebellion and insurrection. 18 USC 2383 Seditious conspiracy. 18 USC 2384 Solicitation to commit a crime of violence. 18 USC 373  All Republicans, all Democrats, all Americans must condemn these most serious crimes, and hold those responsible to account. ",misinformation
14930,1288883302783492096,"“The question of the day is, Will the leadership of the Post Office—the Postmaster General—understand that this is not just about vote-by-mail but about the whole infrastructure of our voting system?” ",misinformation
12565,1250832583786725376,Lockdown: 'Nigerians Are Starving' - Dino Melaye Shares Video Of People Scrambling For Food From A Truck » ,misinformation
6668,1417841732314615808,A fake tweet portrays Akhilesh Yadav promising that Babri Masjid will be reconstructed on the land Ram Mandir is being built if SP comes to power in UP in 2022. #AltNewsFactCheck | @HereisKinjal   ,misinformation
13478,1063922227345833984,"#tRump: ""You know the floors of the forest, very important ... I was with the President of Finland ... He called it a forest nation and they spent a lot of time on raking and cleaning and doing things and they don't have any problem."" ",misinformation
12259,1156253932865380352,"A1,000-year-old Shiv #Hindu temple in Sialkot sealed for 72years,has re-opened its doors.A formal ceremony is planned on Naag Panchami Aug5 ",misinformation
6211,925510839641235456,Trump Tries to Downplay Role of “Low Level Volunteer” George Papadopoulos  ,misinformation
6421,1324086586154299392,"ICYMI: Voter Fraud in Michigan – Massive Dump of Over 200,000 Ballots for Biden All the Sudden Appear Overnight ...Update: Officials Call It a ""Typo"" ",misinformation
14338,1094657753782542336,"“The people have finally caught up to Bernie Sanders,” said Nina Turner, the president of Our Revolution. “It’s vitally important for this movement and for this country that he finishes what he started.” @ninaturner @BernieSanders #RunBernieRun #Bernie2020 ",misinformation
6720,1312592343443206144,"PM @NarendraModi on Saturday inaugurated the much-awaited Atal Tunnel in Rohtang, Himachal Pradesh.  Watch the report Gurpreet and Pradeep. ",misinformation
594,1334193430277210112,🔴 CDC Admits Their COVID19 Numbers Are Off By Huge Amount ,misinformation
6838,1335951368180420608,A morphed screenshot portrays that former US president Barack Obama tweeted he is 'ashamed' to have shaken PM Modi's hand in the past. The manufactured tweet is viral amid the ongoing farmers' protest. #AltNewsFactCheck | @ArchitMeta   ,misinformation
5573,1213732864170217472,"""A little ray of sunshine,"" indeed. I think we all need this after the past few days. Words by @p_hannam and images by @geraghtyk ",misinformation
5807,1334610091325104128,UN removes #cannabis from “world’s most dangerous drugs” list to focus on its therapeutic uses ,misinformation
8068,839177483392004096,".@realDonaldTrump claimed Obama released 122 Gitmo prisoners who ""have returned to the battlefield.” Wrong. It's 9. ",misinformation
4674,1252443451976757248,Columbia University scientist says special ultraviolet lamps could kill coronavirus lingering in the air ,misinformation
6835,1371100368101199872,Old and unrelated photos are viral on social media with captions falsely linking them to the recent communal clashes that have rocked #Bhainsa town of #Telangana. #BOOMFactCheck #BhainsaRiots  ,misinformation
9195,1247872212742180864,"Disturbing footage showing a mentally ill man break into a mosque and run around naked in Karachi, Pakistan is being shared with a false claim that the clip shows a member of the Tablighi Jamaat in an isolation centre in #UttarPradesh for #COVID19.  ",misinformation
